reviewerID,recommendation_product
A10ZBR6O8S8OCY,"B000050FDY,B00005JS5C,B00006L9LC,B0001TMDF0,B000GLRREU,B000NY66DS,B000URXP6E,B000X2FPXC,B001F51QIO,B004A7NXG2,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B01B5GTUM6,B01C7G4REE,B005LMTW6K,B00ACIFQGS,B00FR8519U,B00KA3VEG6,B00MPGFVHY,B00O4UYXC8,B00PJIPZGW,B01EGWTUY4,B00F16IVYA,B00RKTQOE0,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000GI3TZ4,B000MIH34Q,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B0013B53DY,B0013U0EYI,B0015Z532O,B0018APVTG,B001GAOUZY,B00205CJWK,B002D48QUC,B002WZJQLA,B003B6S36S,B003CR4KRM,B004EBFBEG,B004LCZEJK,B004N2SQUC,B004Q1OCQ2,B004SUY46E,B00512SFZO,B006NZ3PYY,B0079K5ZPY,B00837YY18,B008MAPGEK,B00A8JWJRA,B00B4F0LZ4,B00BNUF34E,B00C9O4EHA,B00CUF29WU,B00EEW7NPA,B00EL11LW0,B00ES5KT54,B00EU6NK66,B00FBH5AXY,B00FEGOCCM,B00G187CCO,B00GBH8TBS,B00II17BAA,B00JBUJ6QO,B00JR66VBU,B00KWGZD36,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00MRRFKBS,B00O0GBRL6,B00Q7BBDXY,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00U1E54CE,B00U6IC4BE,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00XLYPGF6,B0129W97S2,B013QWS5A0,B0166EMYQG,B01A0NT3D6,B01ALDX700,B01B4OIJ62,B01C68GAXE,B01C8278QQ,B01CEJLJOK,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01FEDQ1V4,B011MD169C"
AXKNMOECIV3ZA,"B00005JS5C,B0009RF9DW,B000URXP6E,B000X2FPXC,B001JKRNX2,B001OHV1H4,B004A7NXG2,B005K0T4OI,B000FOI48G,B00W259T7G,B00W2Y6TI4,B00WIXW4D8,B00XATBNNQ,B00ZPVJ8MK,B017MNBBFU,B01GYFO0DM,B000PHANNM,B001MZ60V0,B009RUKQ2G,B00ACIFQGS,B00D83TNRM,B00FXW81RY,B00GOQ3YWA,B00KA3VEG6,B00KW4LIJQ,B00NQVXCE6,B00SPPZPQG,B00ZZ17P84,B0170ZHCB2,B018S4OWXU,B01EL9BQ1M,B01FWBN620,B0053WVNPG,B00COW4G9S,B00F2OZ5JK,B00NHM0F0I,B0132AA7PM,B017LH7XI6,B00021CDQ6,B0002OZ018,B0007M11XQ,B000GI3TZ4,B000HP7INK,B000HX4JWK,B000N2KWOY,B000NG90NE,B000O7PH34,B000PHUKEE,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013CU7PW,B0013J8ARW,B0013U0EYI,B0016191HU,B00176GSEI,B0018APVTG,B002D48QUC,B003CR4KRM,B003V1I44E,B004LCZEJK,B004LEMWGG,B004Q1OCQ2,B004XHOBAG,B0052H2JXW,B0059JS2PC,B006Z773PM,B008H6MXBI,B008MAPGEK,B00B1UE0JA,B00CUF29WU,B00CYHM3Y8,B00EU6NK66,B00FBH5AXY,B00II17BAA,B00J9POUBC,B00LA5NKTM,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00SXM70UA,B00U1E54CE,B00U6ZCD2C,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00ZVFKY14,B011J6HJKM,B013QWS5A0,B015OVPE3C,B01714LPZG,B01ALDX700,B01C68GAXE,B01C8278QQ,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B009EDJLW2"
AW7BIYHXUIZ62,"B000050FDY,B00005JS5C,B0002JHI1I,B000URXP6E,B000X2FPXC,B001JKRNX2,B001OHV1H4,B004A7NXG2,B005K0T4OI,B000FOI48G,B00JY8FFDQ,B00M0RKBVY,B00W259T7G,B005CHEIOU,B00GTNZCYQ,B00I2OR6YE,B00SGHZDBU,B017MNBBFU,B01GYFO0DM,B000PHANNM,B001MZ60V0,B00ACIFQGS,B00D83TNRM,B00FXW81RY,B00KW4LIJQ,B00LIGBCTS,B00SPPZPQG,B00YFS31LS,B00ZZ17P84,B015CO7F74,B0170ZHCB2,B01EL9BQ1M,B004NOO37A,B0053WVNPG,B00AJYY7HY,B00COW4G9S,B00F2OZ5JK,B00LMZ4GMU,B00LV3SG7Y,B0132AA7PM,B0002ZOF22,B0007M11XQ,B000GAO1PE,B000GI3TZ4,B000HP5G6G,B000HP7INK,B000HX4JWK,B000IOAA3K,B000N2KWOY,B000NG90NE,B000NW4LDW,B000O7PH34,B000PHUKEE,B000PI38QA,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013J8ARW,B0013U0EYI,B0016191HU,B0018APVTG,B001C0W8QG,B002BU1TZ2,B002D48QUC,B003CR4KRM,B003V1I44E,B004Q1OCQ2,B004XHOBAG,B0052H2JXW,B008H6MXBI,B0090QKZ9G,B00B1UE0JA,B00BH3INN0,B00CUF29WU,B00CYHM3Y8,B00EU6NK66,B00FBH5AXY,B00II17BAA,B00IZO0LLG,B00LA5NKTM,B00OOF48HS,B00QTTJWMS,B00SXM70UA,B00U1E54CE,B00U6ZCD2C,B00X7NEOVS,B00XLYPGF6,B00YHPQLO8,B00ZVFKY14,B011J6HJKM,B015OVPE3C,B019OS5DRS,B01ALDX700,B01C68GAXE,B01C8278QQ,B01EBTAU5K,B00172IES0,B00JTP5COQ"
A2YYXZHT4RHW6Z,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B004A7NXG2,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B013QT8C56,B01B5GTUM6,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00O4UYXC8,B00PJIPZGW,B00ZZ17P84,B01EL9BQ1M,B01FWBN620,B00F16IVYA,B01DR1FOKY,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000CRQHNU,B000GDJDPE,B000GI3TZ4,B000JL8QO2,B000MIH34Q,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013CU7PW,B0013J8ARW,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0016191HU,B0018APVTG,B001GAOUZY,B001T0HHDS,B002B4540O,B002D48QUC,B003B6S36S,B003CR4KRM,B004LCZEJK,B004Q1OCQ2,B004XHOBAG,B00512SFZO,B00837YY18,B008H6MXBI,B00A8JWJRA,B00ABMIOSM,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00CYHM3Y8,B00EL11LW0,B00EU6NK66,B00FBH5AXY,B00GBH8TBS,B00II17BAA,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00TLUNPUW,B00U1E54CE,B00UVRZLLA,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B00ZVFKY14,B011J6HJKM,B0129W97S2,B013QWS5A0,B0187T8CEG,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01ELU4DSE,B01FEDQ1V4,B01FTDAHVO"
A58N07M0ZCYMB,"B00005JS5C,B000URXP6E,B000W9IWMM,B001JKRNX2,B004A7NXG2,B005K0T4OI,B00JIN3QEM,B00JY8FFDQ,B00K2CRAYK,B00P8SWA1Q,B00T9CJ83U,B0172DMOL0,B01BZV6VVY,B000S805IG,B009P9TBV6,B00FKXV8ZI,B00HADEHUO,B00NI8L1EA,B017MNBBFU,B000PHANNM,B00CZ509YU,B00D83TNRM,B00EIQPRR8,B00FXW81RY,B00J8AH3FS,B00KA3VEG6,B00X2RPAVM,B00ZZ17P84,B0170ZHCB2,B0183R42CS,B01ANF7VJO,B006ZZTB9A,B0083UGAX0,B00COW4G9S,B00E0K6KMI,B00F2OZ5JK,B00I964ISW,B00K7W31EI,B00O5D1TBM,B00XUWLRO8,B01ELGT77K,B01GZJW5OI,B0002ZOF22,B000HX4JWK,B000JYNDXS,B000MNJMDG,B000N2KWOY,B000PHZ7HO,B000S6EZGG,B000SWY05Q,B000WMWR1G,B000YBNL2Y,B0013J8ARW,B0015VIKZ0,B0015ZC0W0,B0016191HU,B0016A18YU,B00170BJCA,B002D48QUC,B003B6S36S,B003CR4KRM,B003V1I44E,B004Q1OCQ2,B004QA77JW,B0052H2JXW,B005EZSUS0,B008H6MXBI,B008MAPGEK,B0090QKZ9G,B00EEW7NPA,B00EU6NK66,B00FBH5AXY,B00II17BAA,B00IZO0LLG,B00LA5NKTM,B00QREE3FG,B00QTTJWMS,B00U1E54CE,B00U6ZCD2C,B00X8T2L5W,B00XLYPGF6,B00YFVC15W,B00ZVFKY14,B011J6HJKM,B013QWS5A0,B015OVPE3C,B016IXPWO6,B01714LPZG,B01BI6SQ96,B01C8278QQ,B01CKH82Y6,B01DQG37VS,B01FEDQ1V4,B001VGJ00S,B004UKDSVE,B0060AXNUI,B004I8CYGS,B00CBEFDFA,B00JTP5COQ,B00N2JO05C"
A342YY7GHWRUYC,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B000WZHGVY,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B00X8LM98Y,B00XDB3QTA,B013QT8C56,B01B5GTUM6,B01C7G4REE,B000PHANNM,B00ACIFQGS,B00KA3VEG6,B00O4UYXC8,B00PJIPZGW,B015POLLZI,B018S4OWXU,B01EGWTUY4,B00F16IVYA,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000972KU2,B000GDJDPE,B000GI3TZ4,B000MIH34Q,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0018APVTG,B001T0HHDS,B002D48QUC,B002P3L99G,B003B6S36S,B003CR4KRM,B004LCZEJK,B004N2SQUC,B004Q1OCQ2,B004XHOBAG,B00512SFZO,B0079K5ZPY,B00837YY18,B008H6MXBI,B008MAPGEK,B00A8JWJRA,B00ABMIOSM,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00CYHM3Y8,B00D6V6TTG,B00EU6NK66,B00FBH5AXY,B00FEGOCCM,B00G187CCO,B00GBH8TBS,B00II17BAA,B00JR66VBU,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00OOF48HS,B00Q7BBDXY,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00TLUNPUW,B00U1E54CE,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00YHPQLO8,B013QWS5A0,B0166EMYQG,B01714LPZG,B01A0NT3D6,B01ALDX700,B01ALDX6FQ,B01C68GAXE,B01C8278QQ,B01CEJLJOK,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01FTDAHVO"
AGMNSU1CR39RR,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000URXP6E,B000W9IWMM,B000X2FPXC,B001F51T6S,B001JKRNX2,B002RZZXYE,B004A7NXG2,B00567UTKI,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00W259T7G,B013QT8C56,B000NWMOBS,B01GYFO0DM,B000PHANNM,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00KW4LIJQ,B00NQVXCE6,B00PJIPZGW,B015POLLZI,B018S4OWXU,B01EL9BQ1M,B00PJIWE2U,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000972KU2,B000GDJDPE,B000GI3TZ4,B000MIH34Q,B000PHUKEE,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013J8ARW,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0016191HU,B0018APVTG,B001T0HHDS,B002D48QUC,B002RS6JSA,B003B6S36S,B003CR4KRM,B003S5HTHG,B004N2SQUC,B004Q1OCQ2,B004XHOBAG,B00837YY18,B008H6MXBI,B00BNUF34E,B00CUF29WU,B00CYHM3Y8,B00D6V6TTG,B00EU6NK66,B00FBH5AXY,B00GBH8TBS,B00II17BAA,B00LA5NKTM,B00LA5NHXQ,B00NZ1FH86,B00OOF48HS,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00U1E54CE,B00UKLH4SU,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00YHPQLO8,B00ZVFKY14,B011J6HJKM,B013QWS5A0,B016IXPWO6,B01714LPZG,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01CEJLJOK,B01D90BYKC,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01ELU4DSE"
A22CW0ZHY3NJH8,"B000050FDY,B00005JS5C,B00006L9LC,B0002JHI1I,B000FI4S1E,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B004A7NXG2,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B01B5GTUM6,B009RUKQ2G,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00O4UYXC8,B00PJIPZGW,B00E0K6KMI,B00004U9V2,B00021CDQ6,B0002OZ018,B000GI3TZ4,B000IOATJU,B000MIH34Q,B000PHUKEE,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0016191HU,B0018APVTG,B001GAOUZY,B001T0HHDS,B002D48QUC,B003B6S36S,B003CR4KRM,B004JKNYL4,B004Q1OCQ2,B004XHOBAG,B00512SFZO,B006NZ3PYY,B0079K5ZPY,B007Y550PO,B00837YY18,B008H6MXBI,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00CYHM3Y8,B00D6V6TTG,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00II17BAA,B00JR67PU6,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00LO2RO7K,B00O0GBRL6,B00OOF48HS,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00TLUNPUW,B00U1E54CE,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B011J6HJKM,B0129W97S2,B013QWS5A0,B0166EMYQG,B016IXPWO6,B01714LPZG,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01ALDX6FQ,B01B4OIJ62,B01C8278QQ,B01CEJLJOK,B01D90BYKC,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01ELU4DSE,B01FTDAHVO"
A2A47ET7K6AZ1T,"B00005JS5C,B00006L9LC,B00009RB1C,B0001TMDF0,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B01B5GTUM6,B00ACIFQGS,B00FXW81RY,B00HN5BJOG,B00KA3VEG6,B00KA3V4YS,B00MPGFVHY,B00O4UYXC8,B00PJIPZGW,B00VLWILVG,B00E0K6KMI,B00F16IVYA,B00RYG3O9W,B00021CDQ6,B0002H842C,B0002OZ018,B000972KU2,B000GI3TZ4,B000MIH34Q,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013U0EYI,B0015Z532O,B001GAOUZY,B001T0HHDS,B002D48QUC,B003B6S36S,B003CR4KRM,B003V1I44E,B004JKNYL4,B004LCZEJK,B004Q1OCQ2,B004SUY46E,B004XHOBAG,B006NZ3PYY,B0079K5ZPY,B00837YY18,B008H6MXBI,B00ABMIOSM,B00BEZBQMQ,B00BNUF34E,B00CUF29WU,B00EL11LW0,B00ES5KT54,B00EU6NK66,B00FBH5AXY,B00FEGOCCM,B00G187CCO,B00GBH8TBS,B00I8NUF2O,B00II17BAA,B00JBUJ6QO,B00JR67PU6,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00MRRFKBS,B00O0GBRL6,B00Q7BBDXY,B00QREE3FG,B00QTTJWMS,B00R69ZDW8,B00U1E54CE,B00U6IC4BE,B00UVRZLLA,B00WNC5L3E,B00X8T2L5W,B00XLYPGF6,B00YHPQLO8,B0129W97S2,B0136SHERY,B0166EMYQG,B019N8UNK6,B01A0NT3D6,B01ALDX700,B01ALDX6FQ,B01B4OIJ62,B01C8278QQ,B01CEJLJOK,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01FEDQ1V4,B01FTDAHVO"
A2AAKK8ZTE6G3X,"B00005JS5C,B0002JHI1I,B000IQSU0I,B000URXP6E,B000X2FPXC,B001ET7FZE,B001JKRNX2,B001OHV1H4,B005K0T4OI,B006IB5T4W,B00JY8FFDQ,B00M0RKBVY,B00R3LPI5Q,B00W259T7G,B015J6DM7M,B01CTE4DAM,B00GTNZCYQ,B00I2OR6YE,B00SGHZDBU,B017MNBBFU,B000PHANNM,B001MZ60V0,B003MWEIA6,B007HXMQXM,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00KW4LIJQ,B00M2Q3DBI,B00YFS31LS,B004NOO37A,B0053WVNPG,B00AJYY7HY,B00COW4G9S,B00F2OZ5JK,B00NGIVLVK,B01BD3D93W,B01C8CL5LU,B01G8JTPDO,B0002ZOF22,B0002ZW5UQ,B0007M11XQ,B000A5CPJ4,B000GAO1PE,B000GDJDPE,B000GI3TZ4,B000IOAA3K,B000O7PH34,B000PHUKEE,B000PI38QA,B000PHZ7HO,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013U0EYI,B0016191HU,B00176GSEI,B0018APVTG,B001C0W8QG,B002BU1TZ2,B002D48R5G,B002D48QUC,B003CR4KRM,B003V1I44E,B004Q1OCQ2,B004XHOBAG,B008H6MXBI,B0090QKZ9G,B00BH3INN0,B00CBMDZ4S,B00CUF29WU,B00CYHM3Y8,B00DHGE89I,B00EU6NK66,B00FBH5AXY,B00II17BAA,B00LA5NKTM,B00LA5NHXQ,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00U1E54CE,B00U6ZCD2C,B00X7NEOVS,B00X8T2L5W,B00ZVFKY14,B011J6HJKM,B015OVPE3C,B016IXPWO6,B01714LPZG,B019OS5DRS,B01ALDX700,B01BI6SQ96,B01C68GAXE,B01C8278QQ,B01DQG37VS,B01EBTAU5K,B00172IES0,B00KWHFKHE"
A19FRW264WZTGP,"B000050FDY,B00005JS5C,B0002JHI1I,B000FED5DU,B000URXP6E,B000X2FPXC,B002RZZXYE,B004A7NXG2,B00567UTKI,B005GMYPX0,B005K0T4OI,B006IB5T4W,B000FOI48G,B00IE3Y5GK,B00M0RKBVY,B00R3LPI5Q,B00W259T7G,B00XATBNNQ,B01GYFO0DM,B000PHANNM,B001MZ60V0,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00PJIPZGW,B00YFS31LS,B015POLLZI,B01EL9BQ1M,B004NOO37A,B00F2OZ5JK,B00I964ISW,B00IQUZLKU,B00NV0FRRC,B00WO4103Q,B01BD3D93W,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000A5CPJ4,B000GDJDPE,B000GI3TZ4,B000HP5G6G,B000HP7INK,B000MIH34Q,B000O7PH34,B000PHUKEE,B000SWY05Q,B000YBNL2Y,B000Z601F8,B0013B53DY,B0013CU7PW,B0013J8ARW,B0013U0EYI,B0015Z532O,B00176GSEI,B0018APVTG,B002BU1TZ2,B002D48QUC,B003CHCYVG,B003S5HTHG,B004N2SQUC,B004XHOBAG,B006Z773PM,B00837YY18,B008H6MXBI,B009352T34,B00BH3INN0,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00CYHM3Y8,B00EU6NK66,B00FBH5AXY,B00HSR0Q3Y,B00II17BAA,B00IWU8OM6,B00JR66VBU,B00LA5NKTM,B00LA5NHXQ,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00U1E54CE,B00UKLH4SU,B00X7NEOVS,B00YHPQLO8,B00ZVFKY14,B011J6HJKM,B016IXPWO6,B01714LPZG,B019OS5DRS,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01D90BYKC,B01DWRRVFY,B01EBTAU5K,B00KWHFKHE"
A2065HBMYDXJ1S,"B00005JS5C,B00006L9LC,B0002JHI1I,B000GLRREU,B000URXP6E,B000X2FPXC,B002RZZXYE,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00GW58YC8,B00W259T7G,B013QT8C56,B01B5GTUM6,B01C7G4REE,B00ACIFQGS,B00FXW81RY,B00KA3VEG6,B00O4UYXC8,B00PJIPZGW,B01FWBN620,B00F16IVYA,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000BYVBIU,B000GI3TZ4,B000IOATJU,B000MIH34Q,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013U0EYI,B0015ZAOLY,B0015Z532O,B0015ZC0W0,B0016191HU,B0018APVTG,B001GAOUZY,B001T0HHDS,B002D48QUC,B002P3L99G,B002RS6JSA,B003B6S36S,B003CR4KRM,B004JKNYL4,B004Q1OCQ2,B004SUY40A,B004XHOBAG,B006Z773PM,B0079K5ZPY,B00837YY18,B0089HGSMK,B008H6MXBI,B009XUKONG,B00A8JWJRA,B00BNUF34E,B00CLIC7E6,B00CUF29WU,B00CYHM3Y8,B00EU6NK66,B00FBH5AXY,B00G187CCO,B00GBH8TBS,B00J9POUBC,B00KWGZD36,B00KYAYL2E,B00LA5NKTM,B00LA5NHXQ,B00NZ1FH86,B00O0GBRL6,B00Q7BBDXY,B00QREE3FG,B00QTTJWMS,B00R5DS94O,B00R69ZDW8,B00SXM70UA,B00U1E54CE,B00U6ZCD2C,B00UKNJLRU,B00UVRZLLA,B00WNC5L3E,B00X7NEOVS,B00X8T2L5W,B00XLYPGF6,B011J6HJKM,B0129W97S2,B013QWS5A0,B0166EMYQG,B01714LPZG,B019N8UNK6,B01ALDX700,B01C8278QQ,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01ELU4DSE"
A1IU7S4HCK1XK0,"B000050FDY,B00005JS5C,B0002JHI1I,B000URXP6E,B000X2FPXC,B001JKRNX2,B002RZZXYE,B006IB5T4W,B000FOI48G,B00BMVV3MK,B00G5L867C,B00W259T7G,B01B5GTUM6,B000PHANNM,B001MZ60V0,B007HXMQXM,B009RUKQ2G,B00ACIFQGS,B00FXW81RY,B00H96GVYC,B00KA3VEG6,B00KW4LIJQ,B00PJIPZGW,B015POLLZI,B0013QVHWK,B00004U9V2,B00021CDQ6,B0002OZ018,B0002ZW5UQ,B000972KU2,B000GHXTPA,B000GI3TZ4,B000IOAA3K,B000MIH34Q,B000PHUKEE,B000PHZ7HO,B000Q34ZS4,B000SWY05Q,B000YBNL2Y,B0013B53DY,B0013CU7PW,B0013J8ARW,B0013U0EYI,B0015Z532O,B0016191HU,B0018APVTG,B001C0W8QG,B001T0HHDS,B002B4540O,B002D48R5G,B002D48QUC,B003CR4KRM,B004JKNYL4,B004Q1OCQ2,B004XHOBAG,B00512SFZO,B007PCB5OQ,B00837YY18,B008H6MXBI,B009XUKONG,B00A8JWJRA,B00B1IFMH6,B00BH3INN0,B00BNUF34E,B00CUF29WU,B00CYHM3Y8,B00D6V6TTG,B00DHGE89I,B00EU6NK66,B00FBH5AXY,B00II17BAA,B00JR66VBU,B00LA5NKTM,B00LA5NHXQ,B00OOF48HS,B00PKA9NWQ,B00QREE3FG,B00QTTJWMS,B00SXM70UA,B00U1E54CE,B00U6ZCD2C,B00X7NEOVS,B00YFVC15W,B00YHPQLO8,B00ZVFKY14,B011J6HJKM,B013QWS5A0,B015OVPE3C,B016IXPWO6,B01714LPZG,B01A0NT3D6,B01ALDX700,B01C68GAXE,B01C8278QQ,B01D90BYKC,B01DQG37VS,B01DWRRVFY,B01EBTAU5K,B01ELU4DSE,B00KWHFKHE"
A281NPSIMI1C2R,"B00005JS5C,B00021DJ1E,B0009RF9DW,B000URXP6E,B000W9IWMM,B001JKRNX2,B004A7NXG2,B005K0T4OI,B00T9CJ83U,B0134QYVOW,B013G939TU,B00FKXV8ZI,B012E93QIW,B017MNBBFU,B000PHANNM,B003MWEIA6,B007HXMQXM,B008VEPDMC,B00D83TNRM,B00FXW81RY,B00GOQ3YWA,B00KW4LIJQ,B00M2Q3DBI,B00X2RPAVM,B00ZZ17P84,B0170ZHCB2,B01EZU4V9Q,B0053WVNPG,B00AJYY7HY,B00I964ISW,B00JUW5SCE,B00KMFPX28,B00NGIVLVK,B00P27Y1QA,B0132AA7PM,B016K7TD5E,B017D6UG1Q,B019BJCDNW,B01BRAFDZS,B01ELGT77K,B01G50EPWC,B0002ZOF22,B0007M11XQ,B000BYVBIU,B000HX4JWK,B000MNJMDG,B000N2KWOY,B000OSADQE,B000PHTC20,B000PI38QA,B000PHZ7HO,B000SWY05Q,B000WMWR1G,B000YBNL2Y,B00132H3UE,B0013U0EYI,B0015VIKZ0,B0019IVEEI,B001T0HHDS,B00203KP8C,B0027UY3IG,B002CMLHF6,B002D48QUC,B003B6S36S,B003CR4KRM,B003S1S8HA,B003V1I44E,B004O2542Y,B004Q1OCQ2,B004QA77JW,B005EZSUS0,B006MPZKCA,B008H6MXBI,B008MAPGEK,B0090QKZ9G,B00CLIC7E6,B00CYHM3Y8,B00IZO0LLG,B00LA5NKTM,B00QA29O2C,B00QREE3FG,B00QTTJWMS,B00U1E54CE,B00U6ZCD2C,B00UVRZLLA,B00X7NEOVS,B00X8T2L5W,B00ZVFKY14,B011J6HJKM,B013QWS5A0,B015OVPE3C,B016IXPWO6,B01BY3T5EI,B01DQG37VS,B01EBTAZ3M,B01FEDQ1V4,B001IY0YOO,B003RZYC6S,B00CBEFDFA,B00KWHFKHE"
